"url","News Date","News Title","News Title_link","News Summary"
"https://search.sindonews.com/search/48?type=artikel&q=pupr","Senin, 08 Oktober 2018 - 23:16 WIB","Revitalisasi TPA Sarbagita Suwung Akan Diperpanjang Hingga 2024","https://ekbis.sindonews.com/read/1344627/34/revitalisasi-tpa-sarbagita-suwung-akan-diperpanjang-hingga-2024-1539015401","Menteri PUPR Basuki Hadimuljono meninjau progres proyek Revitalisasi TPA Regional Sarbagita Suwung di Denpasar Selatan, Bali, Senin (8/10/2018)."
"https://search.sindonews.com/search/48?type=artikel&q=pupr","Jum'at, 05 Oktober 2018 - 16:09 WIB","Jembatan Tumbang Samba, Dambaan dan Kebanggaan Masyarakat Katingan","https://daerah.sindonews.com/read/1343921/174/jembatan-tumbang-samba-dambaan-dan-kebanggaan-masyarakat-katingan-1538730552","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) tengah menyelesaikan pembangunan Jembatan Tumbang Samba di Kecamatan Katingan Tengah, Provinsi Kalimantan Tengah."
"https://search.sindonews.com/search/60?type=artikel&q=pupr","Selasa, 25 September 2018 - 19:37 WIB","Indonesia-Aljazair Tingkatkan Kerja Sama Pembangunan Infrastruktur","https://ekbis.sindonews.com/read/1341188/34/indonesia-aljazair-tingkatkan-kerja-sama-pembangunan-infrastruktur-1537877494","PUPR selaku pembina jasa konstruksi nasional terus mendorong BUMN, kontraktor maupun operator nasional, untuk meningkatkan kualitas agar memiliki daya saing dalam berkompetisi secara global."
"https://search.sindonews.com/search/60?type=artikel&q=pupr","Minggu, 23 September 2018 - 12:01 WIB","SBSN Diprioritaskan untuk Danai Perbaikan Layanan Jalan Nasional","https://ekbis.sindonews.com/read/1340466/34/sbsn-diprioritaskan-untuk-danai-perbaikan-layanan-jalan-nasional-1537631685","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) memilih pendanaan dari SBSN untuk proyek infrastruktur yang berdampak besar terhadap ekonomi."
"https://search.sindonews.com/search/60?type=artikel&q=pupr","Senin, 17 September 2018 - 20:01 WIB","Kementerian PUPR Gunakan Sukuk Danai Preservasi Jalintim Jambi","https://ekbis.sindonews.com/read/1338970/34/kementerian-pupr-gunakan-sukuk-danai-preservasi-jalintim-jambi-1537187611","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menggunakan sukuk untuk mendanai preservasi Jalintim di Provinsi Jambi sepanjang 214,98 km."
"https://search.sindonews.com/search/60?type=artikel&q=pupr","Jum'at, 07 September 2018 - 20:39 WIB","Pengangkatan Kepala Dinas PUPR Kabupaten Blitar Didemo, Ini Sebabnya","https://daerah.sindonews.com/read/1336564/174/pengangkatan-kepala-dinas-pupr-kabupaten-blitar-didemo-ini-sebabnya-1536327562","Puguh Imam Susanto ditolak untuk mengisi jabatan Kepala Dinas Pekerjaan Umum dan Penataan Ruang (PUPR) Kabupaten Blitar yang ditinggal Harpiyanto Nugroho karena mengajukan pensiun dini."
"https://search.sindonews.com/search/60?type=artikel&q=pupr","Kamis, 06 September 2018 - 09:21 WIB","Pemkab Kobar Geber Pembangunan Jalan Penghubung Antardesa","https://daerah.sindonews.com/read/1336070/174/pemkab-kobar-geber-pembangunan-jalan-penghubung-antardesa-1536200503","Pemerintah Kabupaten (Pemkab) Kotawaringin Barat (Kobar), Kalteng melalui Dinas Pekerjaan Umum dan Penataan Ruang (PUPR) terus menggenjot infrastruktur jalan dan jembatan."
"https://search.sindonews.com/search/60?type=artikel&q=pupr","Selasa, 04 September 2018 - 04:37 WIB","RI Realisasikan Kerja Sama Infrastruktur bagi Pejabat Kementerian PU Afghanistan","https://international.sindonews.com/read/1335406/40/ri-realisasikan-kerja-sama-infrastruktur-bagi-pejabat-kementerian-pu-afghanistan-1536010641","Kemenlu RI bekerjasama dengan Pusdiklat Jalan, Perumahan, Pemukiman dan Pengembangan Infrastruktur Wilayah (JP3IW), Kementerian PUPR telah menggelar workshop ini selama 5 hari, sejak 27 hingga 31 Agustus 2018."
"https://search.sindonews.com/search/60?type=artikel&q=pupr","Minggu, 26 Agustus 2018 - 21:01 WIB","Hampir Rampung, Jembatan Musi IV Akan Percantik Kota Palembang","https://ekbis.sindonews.com/read/1333232/34/hampir-rampung-jembatan-musi-iv-akan-percantik-kota-palembang-1535287307","Jembatan Musi IV yang dikerjakan oleh Kementerian PUPR melalui Balai Besar Pelaksanaan Jalan Nasional VI Ditjen Bina Marga hingga 26 Agustus 2018 telah 90,3%."
"https://search.sindonews.com/search/60?type=artikel&q=pupr","Selasa, 21 Agustus 2018 - 20:01 WIB","Gunakan Risha, Rehabilitasi Rumah di Lombok Tuntas 1-2 Tahun","https://ekbis.sindonews.com/read/1332082/34/gunakan-risha-rehabilitasi-rumah-di-lombok-tuntas-1-2-tahun-1534851300","Kementerian PUPR menargetkan, rehabilitasi dan rekonstruksi rumah warga yang rusak akibat gempa di Lombok akan selesai dalam waktu satu hingga dua tahun."
"https://search.sindonews.com/search/60?type=artikel&q=pupr","Selasa, 21 Agustus 2018 - 19:02 WIB","PUPR Utamakan Rehabilitasi Fasilitas Publik dan Rumah di Lombok","https://ekbis.sindonews.com/read/1332078/34/pupr-utamakan-rehabilitasi-fasilitas-publik-dan-rumah-di-lombok-1534850655","Kementerian PUPR berupaya merehabilitasi fasilitas publik dan rumah dalam rangka percepatan pemulihan kehidupan sosial-ekonomi masyarakat pascagempa Lombok."
"https://search.sindonews.com/search/60?type=artikel&q=pupr","Minggu, 12 Agustus 2018 - 18:01 WIB","Penggunaan Barang Impor di Proyek Kementerian PUPR Hanya 5%","https://ekbis.sindonews.com/read/1329784/34/penggunaan-barang-impor-di-proyek-kementerian-pupr-hanya-5-1534062510","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menyatakan, porsi tingkat komponen dalam negeri (TKDN) dalam proyek infrastruktur masih mayoritas."
"https://search.sindonews.com/search/60?type=artikel&q=pupr","Minggu, 12 Agustus 2018 - 14:01 WIB","Kementerian PUPR Pastikan Kelanjutan Proyek Strategis Nasional","https://ekbis.sindonews.com/read/1329758/34/kementerian-pupr-pastikan-kelanjutan-proyek-strategis-nasional-1534054668","Peningkatan kualitas anggaran Kementerian PUPR 2019 dilakukan dengan memprioritaskan pada belanja modal dan belanja barang berkarakter belanja modal."
"https://search.sindonews.com/search/60?type=artikel&q=pupr","Jum'at, 10 Agustus 2018 - 21:01 WIB","Kementerian PUPR: Tidak Ada Proyek Infrastruktur yang Direm","https://ekbis.sindonews.com/read/1329455/34/kementerian-pupr-tidak-ada-proyek-infrastruktur-yang-direm-1533904395","Kementerian Pekerjaan Umum dan Perumahan rakyat (PUPR) menegaskan, hingga hari ini tidak ada instruksi khusus untuk menunda proyek-proyek infrastruktur."
"https://search.sindonews.com/search/72?type=artikel&q=pupr","Kamis, 09 Agustus 2018 - 10:15 WIB","Dirjen Cipta Karya Prioritaskan Stok Air Bersih dan Sanitasi Korban Gempa","https://daerah.sindonews.com/read/1328945/174/dirjen-cipta-karya-prioritaskan-stok-air-bersih-dan-sanitasi-korban-gempa-1533784496","Pemerintah melalui Direktorat Jenderal Cipta Karya Kementerian PUPR memastikan fasilitas air bersih dan sanitasi untuk korban gempa Lombok tidak ada kendala."
"https://search.sindonews.com/search/72?type=artikel&q=pupr","Kamis, 02 Agustus 2018 - 08:54 WIB","Jabatan Sekda Kosong, Bupati Kobar Segera Surati Gubernur Kalteng","https://daerah.sindonews.com/read/1326990/174/jabatan-sekda-kosong-bupati-kobar-segera-surati-gubernur-kalteng-1533174866","Bupati Kobar Nurhidayah mengatakan, untuk kekosongan jabatan Sekda, Pemkab Kobar akan melayangkan surat kepada Gubernur Kalteng perihal kekosongan jabatan Sekda mau pun Kepala Dinas PUPR."
"https://search.sindonews.com/search/72?type=artikel&q=pupr","Minggu, 29 Juli 2018 - 13:06 WIB","Kementerian PUPR Buka Pusat Pendidikan Pengolahan Sampah di Bali","https://ekbis.sindonews.com/read/1325938/34/kementerian-pupr-buka-pusat-pendidikan-pengolahan-sampah-di-bali-1532842877","Kementerian PUPR berupaya mengurangi volume sampah di Bali dengan mengembangkan Tempat Pengelolaan Sampah Terpadu (TPST) 3R di Seminyak, Kab. Badung."
"https://search.sindonews.com/search/72?type=artikel&q=pupr","Jum'at, 27 Juli 2018 - 21:34 WIB","KPK Tetapkan Bupati Lampung Selatan Menjadi Tersangka","https://nasional.sindonews.com/read/1325664/13/kpk-tetapkan-bupati-lampung-selatan-menjadi-tersangka-1532702081","KPK resmi menetapkan Bupati Lampung Selatan, Zainudin Hasan (ZH) menjadi tersangka dalam dugaan korupsi terkait proyek infrastruktur di Dinas PUPR Kabupaten Lampung Selatan."
"https://search.sindonews.com/search/72?type=artikel&q=pupr","Jum'at, 27 Juli 2018 - 17:15 WIB","Selain Bupati Lampung Selatan, KPK Juga Periksa Kadis PUPR","https://nasional.sindonews.com/read/1325587/13/selain-bupati-lampung-selatan-kpk-juga-periksa-kadis-pupr-1532685873","Kepala Dinas Pekerjaan Umum dan Penataan Ruang Lampung Selatan Anjar Asmara dan Ketua Fraksi PAN DPRD Lampung Agus Bhakti Nugroho tiba kantor KPK."
"https://search.sindonews.com/search/72?type=artikel&q=pupr","Rabu, 18 Juli 2018 - 22:46 WIB","Rumdin Bupati dan Ruangan Kadis PUPR Labuhanbatu Disegel KPK","https://daerah.sindonews.com/read/1322997/191/rumdin-bupati-dan-ruangan-kadis-pupr-labuhanbatu-disegel-kpk-1531928775","Petugas KPK memeriksa dan menyegel Rumah Dinas Bupati Labuhanbatu dan Ruangan Kadis Pekerjaan Umum dan Penataan Ruang (PUPR) Pemkab Labuhanbatu."
"https://search.sindonews.com/search/72?type=artikel&q=pupr","Minggu, 15 Juli 2018 - 19:01 WIB","Jembatan Kali Kuto Runtuh, Kementerian PUPR Lakukan Evaluasi","https://ekbis.sindonews.com/read/1321954/34/jembatan-kali-kuto-runtuh-kementerian-pupr-lakukan-evaluasi-1531644637","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) melakukan evaluasi teknis pembangunan Jembatan Kali Kuto yang runtuh pada Jumat (13/7) lalu."
"https://search.sindonews.com/search/72?type=artikel&q=pupr","Minggu, 15 Juli 2018 - 10:36 WIB","Pemerintah Siapkan Rumah Baru untuk Zohri di Atas Tanah 500 Meter","https://daerah.sindonews.com/read/1321883/174/pemerintah-siapkan-rumah-baru-untuk-zohri-di-atas-tanah-500-meter-1531625780","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) siap melakukan renovasi rumah keluarga Lalu Muhammad Zohri dan membangun rumah baru untuk Zohri."
"https://search.sindonews.com/search/72?type=artikel&q=pupr","Jum'at, 13 Juli 2018 - 11:04 WIB","Presiden Jokowi Minta Menteri PUPR Renovasi Rumah Zohri di Lombok","https://sports.sindonews.com/read/1321425/51/presiden-jokowi-minta-menteri-pupr-renovasi-rumah-zohri-di-lombok-1531454677","Zohri mengucapkan terima kasih atas perhatian pemerintah yang bersedia membantu merenovasi rumahnya di Lombok."
"https://search.sindonews.com/search/72?type=artikel&q=pupr","Selasa, 10 Juli 2018 - 16:04 WIB","Rp53,7 M Digelontorkan untuk Bebaskan Kawasan Kumuh di Bandung","https://daerah.sindonews.com/read/1320495/21/rp53-7-m-digelontorkan-untuk-bebaskan-kawasan-kumuh-di-bandung-1531213475","Melalui program Kota Tanpa Kumuh (Kotaku), Pemkot Bandung akan menggelontorkan Rp53,7 M dana bantuan dari pemerintah pusat melalui Kementerian PUPR."
"https://search.sindonews.com/search/72?type=artikel&q=pupr","Minggu, 08 Juli 2018 - 16:02 WIB","Kementerian PUPR Bangun Irigasi Sawah Laweh Tarusan","https://ekbis.sindonews.com/read/1319893/34/kementerian-pupr-bangun-irigasi-sawah-laweh-tarusan-1531030033","Kementerian PUPR membangun irigasi guna meningkatkan produktivitas lahan pertanian di Sawah Laweh Tarusan di Kec. Koto XI Tarusan, Pesisir Selatan, Sumbar."
"https://search.sindonews.com/search/72?type=artikel&q=pupr","Selasa, 03 Juli 2018 - 16:08 WIB","Polisi Ringkus 4 Orang Jaringan Penjambret Dirjen Kementerian PUPR","https://metro.sindonews.com/read/1318499/170/polisi-ringkus-4-orang-jaringan-penjambret-dirjen-kementerian-pupr-1530608888","Polisi kembali meringkus empat orang yang diduga jaringan penjambret Dirjen Kementerian PUPR Syarief Burhanudin di Kota Tua, Jakarta Barat."
"https://search.sindonews.com/search/84?type=artikel&q=pupr","Selasa, 03 Juli 2018 - 14:38 WIB","KPK Geledah Rumah Pribadi Kadis PUPR Tulungagung","https://daerah.sindonews.com/read/1318457/23/kpk-geledah-rumah-pribadi-kadis-pupr-tulungagung-1530603482","KPK menggeledah rumah pribadi milik Kadis PUPR Tulungagung Sutrisno yang tertangkap saat operasi tangkap tangan (OTT) pada 6 Juni 2018 lalu."
"https://search.sindonews.com/search/84?type=artikel&q=pupr","Senin, 02 Juli 2018 - 21:45 WIB","KPK Periksa Saksi-Saksi Kasus Suap Proyek Jalan Tulungagung","https://daerah.sindonews.com/read/1318291/23/kpk-periksa-saksi-saksi-kasus-suap-proyek-jalan-tulungagung-1530541573","Lima penyidik KPK melakukan pemeriksaan lanjutan kasus suap proyek infrastruktur jalan Dinas PUPR Tulungagung di Mapolres Tulungagung, Jatim, Senin (2/7/2018)."
"https://search.sindonews.com/search/84?type=artikel&q=pupr","Jum'at, 29 Juni 2018 - 17:24 WIB","Penjambret Dirjen Kementerian PUPR Ternyata Anggota Sindikat Besar","https://metro.sindonews.com/read/1317502/170/penjambret-dirjen-kementerian-pupr-ternyata-anggota-sindikat-besar-1530267886","Polisi membekuk dua penjambret Dirjen Bina Konstruksi Kemen PUPR Syarief Burhanudin. Kedua pelaku A dan FS merupakan sindikat besar begal dan penjambretan di Jakarta."
"https://search.sindonews.com/search/84?type=artikel&q=pupr","Jum'at, 29 Juni 2018 - 10:48 WIB","1 Ditembak Mati, 1 Jambret Dirjen Bina Kementerian PUPR Dibekuk di Jakut","https://metro.sindonews.com/read/1317366/170/1-ditembak-mati-1-jambret-dirjen-bina-kementerian-pupr-dibekuk-di-jakut-1530244077","Satu pelaku penjambretan terhadap Dirjen Bina Konstruksi Kementerian PUPR, Syarief Burhanuddin berinisial A berhasil dibekuk polisi."
"https://search.sindonews.com/search/84?type=artikel&q=pupr","Jum'at, 29 Juni 2018 - 09:46 WIB","Polisi Tembak Mati Penjambret Dirjen Bina Konstruksi Kementerian PUPR","https://metro.sindonews.com/read/1317355/170/polisi-tembak-mati-penjambret-dirjen-bina-konstruksi-kementerian-pupr-1530240390","Satreskrim Polres Metro Jakarta Barat mengeksekusi mati penjambret Dirjen Bina Konstruksi Kementrian PUPR, Syarief Burhanuddin, Jumat (29/6/2018)."
"https://search.sindonews.com/search/84?type=artikel&q=pupr","Selasa, 26 Juni 2018 - 17:17 WIB","Dirjen Bina Konstruksi PUPR Dijambret, Polisi Cari si Penolong","https://metro.sindonews.com/read/1316538/170/dirjen-bina-konstruksi-pupr-dijambret-polisi-cari-si-penolong-1530008212","Polisi hingga kini masih terus menyelidiki kasus penjambretan yang menimpa Dirjen Bina Konstruksi, Kementerian PUPR, Syarif Burhanuddin."
"https://search.sindonews.com/search/84?type=artikel&q=pupr","Selasa, 26 Juni 2018 - 10:40 WIB","Polisi Belum Bisa Periksa Dirjen Bina Konstruksi Kementerian PUPR","https://metro.sindonews.com/read/1316398/170/polisi-belum-bisa-periksa-dirjen-bina-konstruksi-kementerian-pupr-1529984415","Polisi belum bisa meminta keterangan Dirjen Bina Konstruksi PUPR, Syarief terkait kasus penjabretan yang menimpanya saat bersepeda di Kota Tua."
"https://search.sindonews.com/search/84?type=artikel&q=pupr","Senin, 25 Juni 2018 - 13:39 WIB","Dirjen Bina Konstruksi Kementrian PUPR Dijambret di Kota Tua","https://metro.sindonews.com/read/1316147/170/dirjen-bina-konstruksi-kementrian-pupr-dijambret-di-kota-tua-1529908787","Dirjen Bina Konstruksi Kementerian PUPR Syarief Burhanudin jadi korban penjambretan di Kota Tua, Jakarta Barat saat sedang bersepeda."
"https://search.sindonews.com/search/84?type=artikel&q=pupr","Kamis, 21 Juni 2018 - 19:02 WIB","Angkutan Logistik Sudah Lama Menunggu Penyesuaian Tarif Tol JORR","https://ekbis.sindonews.com/read/1315266/34/angkutan-logistik-sudah-lama-menunggu-penyesuaian-tarif-tol-jorr-1529581913","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menyatakan, angkutan logistik sudah lama menunggu penyesuaian tarif jalan tol JORR"
"https://search.sindonews.com/search/84?type=artikel&q=pupr","Kamis, 21 Juni 2018 - 18:30 WIB","Kenaikan Tarif Jalan Tol JORR Bukan Demi Dongkrak Pendapatan","https://ekbis.sindonews.com/read/1315262/34/kenaikan-tarif-jalan-tol-jorr-bukan-demi-dongkrak-pendapatan-1529580599","Kementerian PUPR menyangkal ketika kebijakan integrasi sistem transaksi jalan tol JORR untuk mendongkrak pendapatan Badan Usaha Jalan Tol (BUJT)"
"https://search.sindonews.com/search/84?type=artikel&q=pupr","Kamis, 21 Juni 2018 - 16:48 WIB","PUPR Sebut Integrasi JORR Kurangi Antrean","https://ekbis.sindonews.com/read/1315235/34/pupr-sebut-integrasi-jorr-kurangi-antrean-1529574426","Kementerian Pekerjaan Umum dan Perumahan Rakyat menyebut integrasi ruas tol JORR bisa mengurangi antrean di gerbang masuk dengan satu kali transaksi."
"https://search.sindonews.com/search/84?type=artikel&q=pupr","Kamis, 21 Juni 2018 - 16:43 WIB","Realisasi Tol Bandung-Tasikmalaya Tunggu Aksi Pusat","https://daerah.sindonews.com/read/1315232/21/realisasi-tol-bandung-tasikmalaya-tunggu-aksi-pusat-1529573898","Pemprov Jabar kembali mendorong Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) untuk memulai pembangunan Jalan Tol Bandung-Tasikmalaya."
"https://search.sindonews.com/search/96?type=artikel&q=pupr","Sabtu, 09 Juni 2018 - 22:34 WIB","Geledah Rumah Syahri Mulyo dan Kantor PUPR, KPK Angkut 4 Koper Besar","https://nasional.sindonews.com/read/1313104/13/geledah-rumah-syahri-mulyo-dan-kantor-pupr-kpk-angkut-4-koper-besar-1528558438","Tim KPK menggeledah rumah pribadi calon bupati petahana Tulungagung Syahri Mulyo di Desa Ngantru, Kecamatan Ngantru, Kabupaten Tulungagung."
"https://search.sindonews.com/search/96?type=artikel&q=pupr","Jum'at, 08 Juni 2018 - 14:54 WIB","Mulai Dibuka, Tol Bocimi Seksi I Gratis Hingga H7 Lebaran","https://ekbis.sindonews.com/read/1312695/34/mulai-dibuka-tol-bocimi-seksi-i-gratis-hingga-h-7-lebaran-1528444429","Menteri PUPR Basuki Hadimuljono menerangkan Tol Bocimi seksi I dari Ciawi ke Cigombong dengan panjang sekitar 15,3 km ini akan difungsikan usai Shalat Jumat"
"https://search.sindonews.com/search/96?type=artikel&q=pupr","Jum'at, 08 Juni 2018 - 07:02 WIB","PUPR Tetapkan Perubahan Sistem Pentarifan di Jalan Tol Semarang","https://ekbis.sindonews.com/read/1312541/34/pupr-tetapkan-perubahan-sistem-pentarifan-di-jalan-tol-semarang-1528390986","Dengan diterapkannya perubahan sistem pentarifan, pengguna jalan tol akan lebih diuntungkan karena tidak perlu berkali-kali berhenti dan efisien bahan bakar."
"https://search.sindonews.com/search/96?type=artikel&q=pupr","Jum'at, 08 Juni 2018 - 06:01 WIB","Jokowi: Akhir 2019, Semua Jalan Tol Harus Beroperasional","https://ekbis.sindonews.com/read/1312538/34/jokowi-akhir-2019-semua-jalan-tol-harus-beroperasional-1528389893","Akhir 2019, jalan tol di ujung bagian barat Merak hingga Banyuwangi harus beroperasional. Target ini diberikan Jokowi ke Menteri BUMN dan Menteri PUPR."
"https://search.sindonews.com/search/96?type=artikel&q=pupr","Senin, 04 Juni 2018 - 22:42 WIB","PUPR Pastikan Kemantapan Jalur Mudik 2018 Capai 90 Persen","https://nasional.sindonews.com/read/1311559/15/pupr-pastikan-kemantapan-jalur-mudik-2018-capai-90-persen-1528126915","Menteri PUPR Basuki Hadimuljono mengatakan, sudah 90 persen tingkat kemantapan kondisi jalan raya dan jalan tol untuk mudik lebaran tahun 2018 secara umum lebih baik dari 2017."
"https://search.sindonews.com/search/96?type=artikel&q=pupr","Sabtu, 02 Juni 2018 - 12:43 WIB","Pemudik Akan Dimanjakan Desa Wisata di Jalur Utara dan Selatan Jawa","https://nasional.sindonews.com/read/1310929/15/pemudik-akan-dimanjakan-desa-wisata-di-jalur-utara-dan-selatan-jawa-1527918229","Kepala Biro Komunikasi Publik Kementerian PUPR, Endra Saleh, memastikan kesiapan infrastruktur di jalan nasional dan jalan tol jelang mudik lebaran 2018 sudah mencapai 90%."
"https://search.sindonews.com/search/96?type=artikel&q=pupr","Sabtu, 02 Juni 2018 - 03:12 WIB","Lulus Uji Laik, Jalan Tol Solo-Ngawi Siap Dioperasikan","https://ekbis.sindonews.com/read/1310778/34/lulus-uji-laik-jalan-tol-solo-ngawi-siap-dioperasikan-1527845948","Jalan Tol Solo-Ngawi (Segmen Kartasura-Sragen) laik operasi dan dapat dioperasikan sebagai jalan tol berdasarkan keputusan Kementerian PUPR"
"https://search.sindonews.com/search/96?type=artikel&q=pupr","Minggu, 27 Mei 2018 - 07:32 WIB","Jalan Tol Salatiga-Kartosuro Dibuka Fungsional Saat Mudik Lebaran","https://daerah.sindonews.com/read/1309319/22/jalan-tol-salatiga-kartosuro-dibuka-fungsional-saat-mudik-lebaran-1527381139","Kementerian PUPR akan memfungsikan jalan Tol Semarang-Solo seksi IV Salatiga-Kartosuro, Jawa Tengah untuk jalur mudik dan balik Lebaran 2018 nanti."
"https://search.sindonews.com/search/96?type=artikel&q=pupr","Kamis, 24 Mei 2018 - 11:29 WIB","Kementerian PUPR Pastikan Seluruh Venue Asian Games 2018 Rampung Juni","https://sports.sindonews.com/read/1308491/51/kementerian-pupr-pastikan-seluruh-venue-asian-games-2018-rampung-juni-1527136116","Sebanyak 33 dari 76 venue dan 14 non-venue tersebar di Jakarta, Palembang, dan Jawa Barat. Progres pembangunan infrastruktur venue hingga pertengahan Mei telah mencapai 92,74%, dan non-venue mencapai 94,35%."
"https://search.sindonews.com/search/96?type=artikel&q=pupr","Senin, 21 Mei 2018 - 17:29 WIB","Tampung 200 Orang, PUPR Bangun Asrama Mahasiswa ITS Rp8,9 Miliar","https://daerah.sindonews.com/read/1307692/23/tampung-200-orang-pupr-bangun-asrama-mahasiswa-its-rp8-9-miliar-1526898525","Institut Teknologi Sepuluh Nopember (ITS) Surabaya kembali menerima hibah dari pemerintah berupa asrama mahasiswa senilai Rp8,9 miliar dan mampu menampung 200 mahasiswa."
"https://search.sindonews.com/search/96?type=artikel&q=pupr","Sabtu, 19 Mei 2018 - 00:39 WIB","Mudik Lewat Jalan Tol, Perbanyak Istirahat dan Jangan Ngebut","https://ekbis.sindonews.com/read/1307067/34/mudik-lewat-jalan-tol-perbanyak-istirahat-dan-jangan-ngebut-1526660449","Dirjen Bina Marga Kementerian PUPR mengatakan, pemudik jangan sampai larut dengan euforia dibukanya jalur tol Jakarta-Surabaya dengan jarak yang cukup panjang."
"https://search.sindonews.com/search/96?type=artikel&q=pupr","Jum'at, 18 Mei 2018 - 22:33 WIB","Jelang Mudik Lebaran, PUPR Minta Jumlah Kartu E-Toll Diperbanyak","https://ekbis.sindonews.com/read/1307055/34/jelang-mudik-lebaran-pupr-minta-jumlah-kartu-e-toll-diperbanyak-1526656824","Dirjen Bina Marga Kementerian PUPR mengatakan, kendati batas saldo e-toll sudah naik jadi Rp2 juta per kartu, namun jumlahnya tetap harus ditambah."
"https://search.sindonews.com/search/108?type=artikel&q=pupr","Jum'at, 18 Mei 2018 - 13:58 WIB","Tarif Semua Ruas Tol Diskon 10% Sambut Mudik Lebaran 2018","https://ekbis.sindonews.com/read/1306895/34/tarif-semua-ruas-tol-diskon-10-sambut-mudik-lebaran-2018-1526626001","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menyatakan, tarif tol akan diskon 10% untuk menyambut musim mudik Lebaran tahun ini"
"https://search.sindonews.com/search/108?type=artikel&q=pupr","Senin, 14 Mei 2018 - 22:37 WIB","Kasus Suap, Menteri PUPR Dicecar Pengangkatan Terpidana Amran","https://nasional.sindonews.com/read/1305817/13/kasus-suap-menteri-pupr-dicecar-pengangkatan-terpidana-amran-1526312219","Penyidik KPK mencecar Menteri PUPR Mochamad Basuki Hadimuljono tentang pengangkatan terpidana Amran HI Mustary sebelumnya sebagai kepala BPJN IX."
"https://search.sindonews.com/search/108?type=artikel&q=pupr","Kamis, 10 Mei 2018 - 14:08 WIB","Kementerian PUPR Kembangkan Teknologi Asbuton","https://ekbis.sindonews.com/read/1304549/34/kementerian-pupr-kembangkan-teknologi-asbuton-1525932375","Asbuton merupakan kekayaan alam Indonesia, deposit Asbuton diperkirakan 663 juta ton dengan kandungan bitumen 132 juta ton. Asbuton tidak persis dengan aspal minyak."
"https://search.sindonews.com/search/108?type=artikel&q=pupr","Kamis, 10 Mei 2018 - 12:12 WIB","Dukung Produk Dalam Negeri, PUPR Gunakan Excavator Pindad","https://ekbis.sindonews.com/read/1304538/34/dukung-produk-dalam-negeri-pupr-gunakan-excavator-pindad-1525929135","Penggunaan produk dalam negeri terkait aturan TKDN untuk memperkuat industri nasional, membuka lapangan pekerjaan, dan mengurangi ketergantungan produk impor."
"https://search.sindonews.com/search/108?type=artikel&q=pupr","Minggu, 06 Mei 2018 - 15:02 WIB","Kementerian PUPR Bangun Pasar Atas Bukittinggi Semester II/2018","https://ekbis.sindonews.com/read/1303409/34/kementerian-pupr-bangun-pasar-atas-bukittinggi-semester-ii-2018-1525591253","Kementerian PUPR melalui Direktorat Jenderal Cipta Karya akan membangun Pasar Atas Bukittinggi yang beberapa waktu lalu mengalami kebakaran."
"https://search.sindonews.com/search/108?type=artikel&q=pupr","Rabu, 02 Mei 2018 - 17:59 WIB","2.000 Tenaga Kerja Asing di Indonesia, Pemerintah Sebut Tak Banyak","https://ekbis.sindonews.com/read/1302470/34/2-000-tenaga-kerja-asing-di-indonesia-pemerintah-sebut-tak-banyak-1525258749","Pemerintah melalui Kementerian PUPR mengatakan, jumlah tenaga kerja asing (TKA) di Indonesia yang mencapai 2.000 orang tidak terlalu banyak"
"https://search.sindonews.com/search/108?type=artikel&q=pupr","Jum'at, 27 April 2018 - 17:03 WIB","PUPR Tekankan Pentingnya Akses Air Bersih, 65 Bendungan Dibangun","https://ekbis.sindonews.com/read/1301354/34/pupr-tekankan-pentingnya-akses-air-bersih-65-bendungan-dibangun-1524823410","Guna membuka lebih luas akses air bersih, selain pembangunan 65 bendungan baru. Saat ini pemerintah juga menargetkan restorasi 15 danau hingga 2019"
"https://search.sindonews.com/search/108?type=artikel&q=pupr","Senin, 16 April 2018 - 18:51 WIB","Tak Hanya Bangun Infrastruktur, PUPR Ikut Tumbuhkan Kesadaran","https://ekbis.sindonews.com/read/1298328/34/tak-hanya-bangun-infrastruktur-pupr-ikut-tumbuhkan-kesadaran-1523879507","Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) menekan tidak hanya membangun infrastruktur, tetapi juga membangun kesadaran pentingnya menjaga lingkungan"
"https://search.sindonews.com/search/108?type=artikel&q=pupr","Selasa, 10 April 2018 - 17:33 WIB","Tokoh Perubahan 2017 dari Ustaz Abdul Somad hingga Menteri PUPR","https://nasional.sindonews.com/read/1296714/15/tokoh-perubahan-2017-dari-ustaz-abdul-somad-hingga-menteri-pupr-1523356406","Kemunculan Ustaz Abdul Somad dinilai membawa perubahan. Hal itu mengemuka setelah Republika menggelar malam penganugerahan Tokoh Perubahan 2017."
